URL: /
Timestamp: Thu Sep 01 2022 13:11:25 GMT-0500 (Central Daylight Time)

URL: /favicon.ico
Timestamp: Thu Sep 01 2022 13:11:26 GMT-0500 (Central Daylight Time)

::1 - - [08/Sep/2022:00:31:45 +0000] "GET / HTTP/1.1" 200 363 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:31:46 +0000] "GET /public/documentation.html HTTP/1.1" 404 164 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:32:19 +0000] "GET /public/documentation.html HTTP/1.1" 404 164 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:32:24 +0000] "GET /public/documentation.html HTTP/1.1" 404 164 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:32:29 +0000] "GET /documentation.html HTTP/1.1" 200 1609 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:32:32 +0000] "GET /public/index.html HTTP/1.1" 404 156 "http://localhost:8080/documentation.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:32:37 +0000] "GET / HTTP/1.1" 200 356 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:32:39 +0000] "GET /documentation.html HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:01 +0000] "GET /public/index.html HTTP/1.1" 404 156 "http://localhost:8080/documentation.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:12 +0000] "GET /index.html HTTP/1.1" 200 356 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:14 +0000] "GET /documentation.html HTTP/1.1" 200 1602 "http://localhost:8080/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:16 +0000] "GET /index.html HTTP/1.1" 304 - "http://localhost:8080/documentation.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:17 +0000] "GET /documentation.html HTTP/1.1" 304 - "http://localhost:8080/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:23 +0000] "GET /index.html HTTP/1.1" 304 - "http://localhost:8080/documentation.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:00:33:25 +0000] "GET /documentation.html HTTP/1.1" 304 - "http://localhost:8080/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
